Extract Name	Comment [rna_tube]	Comment [sample_name]	Comment [organism]	Protocol REF	Parameter [rna_extraction]	Extract Name	Comment [rna_id]	Comment [Material Type]	Comment [comment_on_rna]	Protocol REF	Comment [lsid]	Parameter [library_protocol]	Library Name	Comment [library_id]	Protocol REF	Parameter [sequence_protocol]	Parameter [machine_name]	Parameter [run_name]	Parameter [flowcell.channel]	File Name	Comment [sequence_raw_file]	Protocol REF	Parameter [sex]	File Name
10067-101I4	10067-101I4	rectum, fetal, donor1	Homo sapiens	standard whole cell	standard whole cell	10067-101I4.rna	10067-101I4.rna	total RNA	comment:Sample category:"FANTOM5 tissue"; company:"Biochain"; RNA lot number:"A912096"; RNA Catalog number:"Cat:RtHFN: Rectum"; donor(cell lot):"1"; ethnicity:"A?""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:6; A260A280:2.24; A260A230:2.88	OP-HELISCOPE-CAGE-v4.0	820	OP-HELISCOPE-CAGE-v4.0	CNhs11777	CNhs11777	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch16	/sequencedata/heliscope/srf/CTS3.2010-12-23	/sequencedata/heliscope/srf/CTS3.2010-12-23	delve_align	female	rectum%2c%20fetal%2c%20donor1.CNhs11777.10067-101I4.hg19.nobarcode.bam
10068-101I5	10068-101I5	lung, fetal, donor1	Homo sapiens	standard whole cell	standard whole cell	10068-101I5.rna	10068-101I5.rna	total RNA	comment:Sample category:"FANTOM5 tissue"; company:"Biochain"; RNA lot number:"A506331"; RNA Catalog number:"Cat:RtHFN: Lung"; donor(cell lot):"1"; ethnicity:"A?""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:6.8; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v3.12	808	OP-HELISCOPE-CAGE-v3.12	CNhs11680	CNhs11680	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch03	/sequencedata/heliscope/srf/2010_12_02_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2010_12_02_R2_30Q_1100FOV	delve_align	male	lung%2c%20fetal%2c%20donor1.CNhs11680.10068-101I5.hg19.nobarcode.bam 
10069-101I6	10069-101I6	diaphragm, fetal, donor1	Homo sapiens	standard whole cell	standard whole cell	10069-101I6.rna	10069-101I6.rna	total RNA	comment:Sample category:"FANTOM5 tissue"; company:"Biochain"; RNA lot number:"A912092"; RNA Catalog number:"Cat:RtHFN: Diaphragm"; donor(cell lot):"1"; ethnicity:"A?""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:5.9; A260A280:2.16; A260A230:2.72	OP-HELISCOPE-CAGE-v4.0	820	OP-HELISCOPE-CAGE-v4.0	CNhs11779	CNhs11779	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch10	/sequencedata/heliscope/srf/CTS3.2010-12-23	/sequencedata/heliscope/srf/CTS3.2010-12-23	delve_align	male	diaphragm%2c%20fetal%2c%20donor1.CNhs11779.10069-101I6.hg19.nobarcode.bam
10070-101I7	10070-101I7	colon, fetal, donor1	Homo sapiens	standard whole cell	standard whole cell	10070-101I7.rna	10070-101I7.rna	total RNA	comment:Sample category:"FANTOM5 tissue"; company:"Biochain"; RNA lot number:"B207218"; RNA Catalog number:"Cat:RtHFN: Colon"; donor(cell lot):"1"; ethnicity:"A?""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:6.9; A260A280:2.18; A260A230:2.53	OP-HELISCOPE-CAGE-v4.0	820	OP-HELISCOPE-CAGE-v4.0	CNhs11780	CNhs11780	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch07	/sequencedata/heliscope/srf/CTS3.2010-12-23	/sequencedata/heliscope/srf/CTS3.2010-12-23	delve_align	female	colon%2c%20fetal%2c%20donor1.CNhs11780.10070-101I7.hg19.nobarcode.bam
10071-101I8	10071-101I8	duodenum, fetal, donor1, tech_rep1	Homo sapiens	standard whole cell	standard whole cell	10071-101I8.rna	10071-101I8.rna	total RNA	comment:Sample category:"FANTOM5 tissue"; company:"Biochain"; RNA lot number:"A706076"; RNA Catalog number:"Cat:RtHFN: Small Intestine: Duodenum"; donor(cell lot):"1"; ethnicity:"A?""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:7.7; A260A280:2.18; A260A230:2.66	OP-HELISCOPE-CAGE-v4.0	820	OP-HELISCOPE-CAGE-v4.0	CNhs11781	CNhs11781	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch09	/sequencedata/heliscope/srf/2010_12_22__RikenRun2FC1_TingCTCmgh_1100FOV	/sequencedata/heliscope/srf/2010_12_22__RikenRun2FC1_TingCTCmgh_1100FOV	delve_align	male	duodenum%2c%20fetal%2c%20donor1%2c%20tech_rep1.CNhs11781.10071-101I8.hg19.nobarcode.bam
10071-101I8	10071-101I8	duodenum, fetal, donor1, tech_rep2	Homo sapiens			10071-101I8.rna	10071-101I8.rna		Sample category:"FANTOM5 tissue"; company:"Biochain"; RNA lot number:"A706076"; RNA Catalog number:"Cat:RtHFN: Small Intestine: Duodenum"; donor(cell lot):"1"; ethnicity:"A?""	OP-HELISCOPE-CAGE-v4.0	999	OP-HELISCOPE-CAGE-v4.0	CNhs12997	CNhs12997	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch22	/sequencedata/heliscope/srf/2011_04_28_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_04_28_R4_30Q_1100FOV	delve_align	male	duodenum%2c%20fetal%2c%20donor1%2c%20tech_rep2.CNhs12997.10071-101I8.hg19.nobarcode.bam
10072-101I9	10072-101I9	parietal lobe, fetal, donor1	Homo sapiens	standard whole cell	standard whole cell	10072-101I9.rna	10072-101I9.rna	total RNA	comment:Sample category:"FANTOM5 tissue"; company:"Biochain"; RNA lot number:"A601609"; RNA Catalog number:"Cat:RtHFN: Brain parietal lobe"; donor(cell lot):"1"; ethnicity:"A?""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:7.9; A260A280:2.19; A260A230:2.51	OP-HELISCOPE-CAGE-v4.0	820	OP-HELISCOPE-CAGE-v4.0	CNhs11782	CNhs11782	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch01	/sequencedata/heliscope/srf/CTS3.2010-12-23	/sequencedata/heliscope/srf/CTS3.2010-12-23	delve_align	female	parietal%20lobe%2c%20fetal%2c%20donor1.CNhs11782.10072-101I9.hg19.nobarcode.bam
10073-102A1	10073-102A1	occipital lobe, fetal, donor1	Homo sapiens	standard whole cell	standard whole cell	10073-102A1.rna	10073-102A1.rna	total RNA	comment:Sample category:"FANTOM5 tissue"; company:"Biochain"; RNA lot number:"A602123"; RNA Catalog number:"Cat:RtHFN: Brain occiptal lobe"; donor(cell lot):"1"; ethnicity:"A?""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:7.7; A260A280:2.06; A260A230:2.8	OP-HELISCOPE-CAGE-v4.0	820	OP-HELISCOPE-CAGE-v4.0	CNhs11784	CNhs11784	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch20	/sequencedata/heliscope/srf/CTS3.2010-12-23	/sequencedata/heliscope/srf/CTS3.2010-12-23	delve_align	male	occipital%20lobe%2c%20fetal%2c%20donor1.CNhs11784.10073-102A1.hg19.nobarcode.bam
10074-102A2	10074-102A2	skin, adult, donor1	Homo sapiens	standard whole cell	standard whole cell	10074-102A2.rna	10074-102A2.rna	total RNA	comment:Sample category:"FANTOM5 tissue"; company:"Biochain"; RNA lot number:"B309058"; RNA Catalog number:"Cat:RtpHAN: Skin"; donor(cell lot):"1"; ethnicity:"A?""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:7.6; A260A280:2.18; A260A230:2.43	OP-HELISCOPE-CAGE-v4.0	820	OP-HELISCOPE-CAGE-v4.0	CNhs11785	CNhs11785	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch17	/sequencedata/heliscope/srf/CTS3.2010-12-23	/sequencedata/heliscope/srf/CTS3.2010-12-23	delve_align	male	skin%2c%20adult%2c%20donor1.CNhs11785.10074-102A2.hg19.nobarcode.bam
10075-102A3	10075-102A3	lung, right lower lobe, adult, donor1	Homo sapiens	standard whole cell	standard whole cell	10075-102A3.rna	10075-102A3.rna	total RNA	comment:Sample category:"FANTOM5 tissue"; company:"Biochain"; RNA lot number:"A511335"; RNA Catalog number:"Cat:RtHAN: Lung"; donor(cell lot):"1"; ethnicity:"A?""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:7.7; A260A280:2.17; A260A230:2.79	OP-HELISCOPE-CAGE-v4.0	820	OP-HELISCOPE-CAGE-v4.0	CNhs11786	CNhs11786	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch14	/sequencedata/heliscope/srf/CTS3.2010-12-23	/sequencedata/heliscope/srf/CTS3.2010-12-23	delve_align	male	lung%2c%20right%20lower%20lobe%2c%20adult%2c%20donor1.CNhs11786.10075-102A3.hg19.nobarcode.bam
10076-102A4	10076-102A4	occipital lobe, adult, donor1	Homo sapiens	standard whole cell	standard whole cell	10076-102A4.rna	10076-102A4.rna	total RNA	comment:Sample category:"FANTOM5 tissue"; company:"Biochain"; RNA lot number:"A505663"; RNA Catalog number:"Cat:RtpHAN: Brain"; donor(cell lot):"1"; ethnicity:"A?""; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:7.2; A260A280:2.17; A260A230:2.57	OP-HELISCOPE-CAGE-v4.0	820	OP-HELISCOPE-CAGE-v4.0	CNhs11787	CNhs11787	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch11	/sequencedata/heliscope/srf/CTS3.2010-12-23	/sequencedata/heliscope/srf/CTS3.2010-12-23	delve_align	male	occipital%20lobe%2c%20adult%2c%20donor1.CNhs11787.10076-102A4.hg19.nobarcode.bam
10077-102A5	10077-102A5	lymph node, adult, donor1	Homo sapiens	standard whole cell	standard whole cell	10077-102A5.rna	10077-102A5.rna	total RNA	comment:Sample category:"FANTOM5 tissue"; company:"Ambion"; RNA lot number:"8060051"; RNA Catalog number:"Cat:AM7894"; donor(cell lot):"1";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:8.4; A260A280:2.17; A260A230:2.58	OP-HELISCOPE-CAGE-v4.0	820	OP-HELISCOPE-CAGE-v4.0	CNhs11788	CNhs11788	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch08	/sequencedata/heliscope/srf/CTS3.2010-12-23	/sequencedata/heliscope/srf/CTS3.2010-12-23	delve_align	male	lymph%20node%2c%20adult%2c%20donor1.CNhs11788.10077-102A5.hg19.nobarcode.bam
10078-102A6	10078-102A6	left ventricle, adult, donor1	Homo sapiens	standard whole cell	standard whole cell	10078-102A6.rna	10078-102A6.rna	total RNA	comment:Sample category:"FANTOM5 tissue"; company:"Ambion"; RNA lot number:"5060611"; RNA Catalog number:"Cat:AM6856"; donor(cell lot):"1";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:7.1; A260A280:2.12; A260A230:2.53	OP-HELISCOPE-CAGE-v4.0	820	OP-HELISCOPE-CAGE-v4.0	CNhs11789	CNhs11789	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch04	/sequencedata/heliscope/srf/CTS3.2010-12-23	/sequencedata/heliscope/srf/CTS3.2010-12-23	delve_align	female	left%20ventricle%2c%20adult%2c%20donor1.CNhs11789.10078-102A6.hg19.nobarcode.bam
10079-102A7	10079-102A7	left atrium, adult, donor1	Homo sapiens	standard whole cell	standard whole cell	10079-102A7.rna	10079-102A7.rna	total RNA	comment:Sample category:"FANTOM5 tissue"; company:"Ambion"; RNA lot number:"8060182"; RNA Catalog number:"Cat:AM6854"; donor(cell lot):"1";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:7.6; A260A280:2.13; A260A230:2.53	OP-HELISCOPE-CAGE-v4.0	820	OP-HELISCOPE-CAGE-v4.0	CNhs11790	CNhs11790	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch02	/sequencedata/heliscope/srf/CTS3.2010-12-23	/sequencedata/heliscope/srf/CTS3.2010-12-23	delve_align	male	left%20atrium%2c%20adult%2c%20donor1.CNhs11790.10079-102A7.hg19.nobarcode.bam
10080-102A8	10080-102A8	breast, adult, donor1	Homo sapiens	standard whole cell	standard whole cell	10080-102A8.rna	10080-102A8.rna	total RNA	comment:Sample category:"FANTOM5 tissue"; company:"Ambion"; RNA lot number:"808002"; RNA Catalog number:"Cat:AM6952"; donor(cell lot):"1";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:6.8; A260A280:2.11; A260A230:2.35	OP-HELISCOPE-CAGE-v4.0	820	OP-HELISCOPE-CAGE-v4.0	CNhs11792	CNhs11792	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch21	/sequencedata/heliscope/srf/CTS3.2010-12-23	/sequencedata/heliscope/srf/CTS3.2010-12-23	delve_align	female	breast%2c%20adult%2c%20donor1.CNhs11792.10080-102A8.hg19.nobarcode.bam
10081-102A9	10081-102A9	adrenal gland, adult, pool1	Homo sapiens	standard whole cell	standard whole cell	10081-102A9.rna	10081-102A9.rna	total RNA	comment:Sample category:"FANTOM5 tissue"; company:"Clontech"; RNA lot number:" 8101369A-1"; RNA Catalog number:"Cat: 636643 Lot: 8101369A-1"; donor(cell lot):"62 pool";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:7; A260A280:2.02; A260A230:2.35	OP-HELISCOPE-CAGE-v4.0	820	OP-HELISCOPE-CAGE-v4.0	CNhs11793	CNhs11793	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch18	/sequencedata/heliscope/srf/CTS3.2010-12-23	/sequencedata/heliscope/srf/CTS3.2010-12-23	delve_align	mixture	adrenal%20gland%2c%20adult%2c%20pool1.CNhs11793.10081-102A9.hg19.nobarcode.bam
10082-102B1	10082-102B1	colon, adult, donor1	Homo sapiens	standard whole cell	standard whole cell	10082-102B1.rna	10082-102B1.rna	total RNA	comment:Sample category:"FANTOM5 tissue"; company:"Clontech"; RNA lot number:" 8101369A-2"; RNA Catalog number:"Cat: 636643 Lot: 8101369A-2"; donor(cell lot):"1";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:7; A260A280:2.11; A260A230:2.23	OP-HELISCOPE-CAGE-v4.0	820	OP-HELISCOPE-CAGE-v4.0	CNhs11794	CNhs11794	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch15	/sequencedata/heliscope/srf/CTS3.2010-12-23	/sequencedata/heliscope/srf/CTS3.2010-12-23	delve_align	female	colon%2c%20adult%2c%20donor1.CNhs11794.10082-102B1.hg19.nobarcode.bam
10083-102B2	10083-102B2	cerebellum, adult, pool1	Homo sapiens	standard whole cell	standard whole cell	10083-102B2.rna	10083-102B2.rna	total RNA	comment:Sample category:"FANTOM5 tissue"; company:"Clontech"; RNA lot number:" 8101369A-3"; RNA Catalog number:"Cat: 636643 Lot: 8101369A-3"; donor(cell lot):"10 pool";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:7.6; A260A280:2.2; A260A230:2.25	OP-HELISCOPE-CAGE-v4.0	820	OP-HELISCOPE-CAGE-v4.0	CNhs11795	CNhs11795	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch12	/sequencedata/heliscope/srf/CTS3.2010-12-23	/sequencedata/heliscope/srf/CTS3.2010-12-23	delve_align	mixture	cerebellum%2c%20adult%2c%20pool1.CNhs11795.10083-102B2.hg19.nobarcode.bam
10084-102B3	10084-102B3	brain, adult, donor1	Homo sapiens	standard whole cell	standard whole cell	10084-102B3.rna	10084-102B3.rna	total RNA	comment:Sample category:"FANTOM5 tissue"; company:"Clontech"; RNA lot number:" 8101369A-4"; RNA Catalog number:"Cat: 636643 Lot: 8101369A-4"; donor(cell lot):"1";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:7.3; A260A280:2.2; A260A230:2.25	OP-HELISCOPE-CAGE-v4.0	820	OP-HELISCOPE-CAGE-v4.0	CNhs11796	CNhs11796	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch09	/sequencedata/heliscope/srf/CTS3.2010-12-23	/sequencedata/heliscope/srf/CTS3.2010-12-23	delve_align	male	brain%2c%20adult%2c%20donor1.CNhs11796.10084-102B3.hg19.nobarcode.bam
10085-102B4	10085-102B4	brain, fetal, pool1	Homo sapiens	standard whole cell	standard whole cell	10085-102B4.rna	10085-102B4.rna	total RNA	comment:Sample category:"FANTOM5 tissue"; company:"Clontech"; RNA lot number:" 8101369A-5"; RNA Catalog number:"Cat: 636643 Lot: 8101369A-5"; donor(cell lot):"59 pool";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:8.8; A260A280:2.15; A260A230:2.22	OP-HELISCOPE-CAGE-v4.0	820	OP-HELISCOPE-CAGE-v4.0	CNhs11797	CNhs11797	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch06	/sequencedata/heliscope/srf/CTS3.2010-12-23	/sequencedata/heliscope/srf/CTS3.2010-12-23	delve_align	mixture	brain%2c%20fetal%2c%20pool1.CNhs11797.10085-102B4.hg19.nobarcode.bam
10086-102B5	10086-102B5	liver, fetal, pool1	Homo sapiens	standard whole cell	standard whole cell	10086-102B5.rna	10086-102B5.rna	total RNA	comment:Sample category:"FANTOM5 tissue"; company:"Clontech"; RNA lot number:" 8101369A-6"; RNA Catalog number:"Cat: 636643 Lot: 8101369A-6"; donor(cell lot):"63 pool";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:7.5; A260A280:2.14; A260A230:2.21	OP-HELISCOPE-CAGE-v4.0	820	OP-HELISCOPE-CAGE-v4.0	CNhs11798	CNhs11798	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch03	/sequencedata/heliscope/srf/CTS3.2010-12-23	/sequencedata/heliscope/srf/CTS3.2010-12-23	delve_align	mixture	liver%2c%20fetal%2c%20pool1.CNhs11798.10086-102B5.hg19.nobarcode.bam
10093-102C3	10093-102C3	salivary gland, adult, pool1	Homo sapiens	standard whole cell	standard whole cell	10093-102C3.rna	10093-102C3.rna	total RNA	comment:Sample category:"FANTOM5 tissue"; company:"Clontech"; RNA lot number:" 8101369A-13"; RNA Catalog number:"Cat: 636643 Lot: 8101369A-13"; donor(cell lot):"24 pool";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v3.12	808	OP-HELISCOPE-CAGE-v3.12	CNhs11677	CNhs11677	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch12	/sequencedata/heliscope/srf/2010_12_02_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2010_12_02_R2_30Q_1100FOV	delve_align	mixture	salivary%20gland%2c%20adult%2c%20pool1.CNhs11677.10093-102C3.hg19.nobarcode.bam
10096-102C6	10096-102C6	testis, adult, pool2	Homo sapiens	standard whole cell	standard whole cell	10096-102C6.rna	10096-102C6.rna	total RNA	comment:Sample category:"FANTOM5 tissue"; company:"Clontech"; RNA lot number:" 8101369A-16"; RNA Catalog number:"Cat: 636643 Lot: 8101369A-16"; donor(cell lot):"39 pool";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v4.0	999	OP-HELISCOPE-CAGE-v4.0	CNhs12998	CNhs12998	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch16	/sequencedata/heliscope/srf/2011_04_28_R4_30Q_1100FOV	/sequencedata/heliscope/srf/2011_04_28_R4_30Q_1100FOV	delve_align	male	testis%2c%20adult%2c%20pool2.CNhs12998.10096-102C6.hg19.nobarcode.bam
10100-102D1	10100-102D1	uterus, adult, pool1	Homo sapiens	standard whole cell	standard whole cell	10100-102D1.rna	10100-102D1.rna	total RNA	comment:Sample category:"FANTOM5 tissue"; company:"Clontech"; RNA lot number:" 8101369A-20"; RNA Catalog number:"Cat: 636643 Lot: 8101369A-20"; donor(cell lot):"8 pool";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:NULL; A260A230:NULL	OP-HELISCOPE-CAGE-v3.12	808	OP-HELISCOPE-CAGE-v3.12	CNhs11676	CNhs11676	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc2.ch15	/sequencedata/heliscope/srf/2010_12_02_R2_30Q_1100FOV	/sequencedata/heliscope/srf/2010_12_02_R2_30Q_1100FOV	delve_align	female	uterus%2c%20adult%2c%20pool1.CNhs11676.10100-102D1.hg19.nobarcode.bam
10150-102I6	10150-102I6	medial frontal gyrus, adult, donor10252	Homo sapiens	standard whole cell	standard whole cell	10150-102I6.rna	10150-102I6.rna	total RNA	comment:Sample category:"FANTOM5 update January1"; donor(cell lot):"donor: 10252";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.04; A260A230:2.24	OP-HELISCOPE-CAGE-v4.0	913	OP-HELISCOPE-CAGE-v4.0	CNhs12310	CNhs12310	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch22	/sequencedata/heliscope/srf/2011_2_23_RikenRun9_1100FOV	/sequencedata/heliscope/srf/2011_2_23_RikenRun9_1100FOV	delve_align	female	medial%20frontal%20gyrus%2c%20adult%2c%20donor10252.CNhs12310.10150-102I6.hg19.nobarcode.bam
10151-102I7	10151-102I7	amygdala, adult, donor10252	Homo sapiens	standard whole cell	standard whole cell	10151-102I7.rna	10151-102I7.rna	total RNA	comment:Sample category:"FANTOM5 update January1"; donor(cell lot):"donor: 10252";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.06; A260A230:2.2	OP-HELISCOPE-CAGE-v4.0	913	OP-HELISCOPE-CAGE-v4.0	CNhs12311	CNhs12311	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch19	/sequencedata/heliscope/srf/2011_2_23_RikenRun9_1100FOV	/sequencedata/heliscope/srf/2011_2_23_RikenRun9_1100FOV	delve_align	female	amygdala%2c%20adult%2c%20donor10252.CNhs12311.10151-102I7.hg19.nobarcode.bam
10152-102I8	10152-102I8	putamen, adult, donor10252	Homo sapiens	standard whole cell	standard whole cell	10152-102I8.rna	10152-102I8.rna	total RNA	comment:Sample category:"FANTOM5 update January1"; donor(cell lot):"donor: 10252";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:1.5; A260A230:0.91	OP-HELISCOPE-CAGE-v3.12	1117	OP-HELISCOPE-CAGE-v3.12	CNhs13912	CNhs13912	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch24	/sequencedata/heliscope/srf/2011_11_23_GOS034	/sequencedata/heliscope/srf/2011_11_23_GOS034	delve_align	female	putamen%2c%20adult%2c%20donor10252.CNhs13912.10152-102I8.hg19.nobarcode.bam
10153-102I9	10153-102I9	hippocampus, adult, donor10252	Homo sapiens	standard whole cell	standard whole cell	10153-102I9.rna	10153-102I9.rna	total RNA	comment:Sample category:"FANTOM5 update January1"; donor(cell lot):"donor: 10252";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.08; A260A230:2.21	OP-HELISCOPE-CAGE-v4.0	913	OP-HELISCOPE-CAGE-v4.0	CNhs12312	CNhs12312	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch16	/sequencedata/heliscope/srf/2011_2_23_RikenRun9_1100FOV	/sequencedata/heliscope/srf/2011_2_23_RikenRun9_1100FOV	delve_align	female	hippocampus%2c%20adult%2c%20donor10252.CNhs12312.10153-102I9.hg19.nobarcode.bam
10154-103A1	10154-103A1	thalamus, adult, donor10252	Homo sapiens	standard whole cell	standard whole cell	10154-103A1.rna	10154-103A1.rna	total RNA	comment:Sample category:"FANTOM5 update January1"; donor(cell lot):"donor: 10252";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.06; A260A230:2.26	OP-HELISCOPE-CAGE-v4.0	913	OP-HELISCOPE-CAGE-v4.0	CNhs12314	CNhs12314	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch10	/sequencedata/heliscope/srf/2011_2_23_RikenRun9_1100FOV	/sequencedata/heliscope/srf/2011_2_23_RikenRun9_1100FOV	delve_align	female	thalamus%2c%20adult%2c%20donor10252.CNhs12314.10154-103A1.hg19.nobarcode.bam
10155-103A2	10155-103A2	medulla oblongata, adult, donor10252	Homo sapiens	standard whole cell	standard whole cell	10155-103A2.rna	10155-103A2.rna	total RNA	comment:Sample category:"FANTOM5 update January1"; donor(cell lot):"donor: 10252";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:2.1; A260A230:2.21	OP-HELISCOPE-CAGE-v4.0	913	OP-HELISCOPE-CAGE-v4.0	CNhs12315	CNhs12315	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch07	/sequencedata/heliscope/srf/2011_2_23_RikenRun9_1100FOV	/sequencedata/heliscope/srf/2011_2_23_RikenRun9_1100FOV	delve_align	female	medulla%20oblongata%2c%20adult%2c%20donor10252.CNhs12315.10155-103A2.hg19.nobarcode.bam
10156-103A3	10156-103A3	medial temporal gyrus, adult, donor10252	Homo sapiens	standard whole cell	standard whole cell	10156-103A3.rna	10156-103A3.rna	total RNA	comment:Sample category:"FANTOM5 update January1"; donor(cell lot):"donor: 10252";; rna_sample_type:total RNA; extract_method:standard whole cell; RIN:NULL; A260A280:1.94; A260A230:2.24	OP-HELISCOPE-CAGE-v4.0	913	OP-HELISCOPE-CAGE-v4.0	CNhs12316	CNhs12316	OP-HELISCOPE-sequencing-v1.0	OP-HELISCOPE-sequencing-v1.0	NA	NA	fc1.ch04	/sequencedata/heliscope/srf/2011_2_23_RikenRun9_1100FOV	/sequencedata/heliscope/srf/2011_2_23_RikenRun9_1100FOV	delve_align	female	medial%20temporal%20gyrus%2c%20adult%2c%20donor10252.CNhs12316.10156-103A3.hg19.nobarcode.bam
